,Nom,Adresse,Code_Postal,Ville,Telephone,Site_Internet,Style_Culinaire,Note,Suggestion,Prestation,Horaires,Longitude,Latitude
1123,La Traboule,Grande Rue,74140,YVOIRE,04 50 72 83 73,http://www.la-traboule.fr,cuisine française,4.0,,animaux acceptés / terrasse / facilité bébé / restaurant repas de groupe,"['Lundi', '12h00 - 14h00\n ', 'Mardi', 'Mercredi', '11h45 - 14h00', '18h45 - 21h15', 'Jeudi', '11h45 - 14h00', '18h45 - 21h15', 'Vendredi', '11h45 - 14h00', '18h45 - 21h15', 'Samedi', '11h45 - 14h00', '18h45 - 21h15', 'Dimanche', '11h45 - 15h00', '18h45 - 21h00']",,
1124,La Marée,2 pl Jean Jacques Rousseau,74100,ANNEMASSE,04 50 74 00 95,,,,,Traiteurs  / Poissonneries  / Restaurants ,"['Lundi', 'Mardi', '09h00 - 12h30', '15h00 - 19h00', 'Mercredi', '09h00 - 12h30', '15h00 - 19h00', 'Jeudi', '09h00 - 12h30', '15h00 - 19h00', 'Vendredi', '09h00 - 12h30', '15h00 - 19h00', 'Samedi', 'Dimanche']",,
1125,SAS Marcel Camelot Le Ple,813 rte Jaillet,74120,MEGÈVE,04 57 27 70 04,www.facebook.com,,,,,,,
1126,Jessipaul,89 rte Presilly,74160,FEIGÈRES,04 50 94 38 80,http://www.auberge-archamps.fr,,,,"terrasse / Restaurants  / Cafés, bars ","['Lundi', 'Mardi', '08h30 - 15h30', '18h00 - 21h30', 'Mercredi', '08h30 - 15h30', '18h00 - 21h30', 'Jeudi', '08h30 - 15h30', '18h00 - 21h30', 'Vendredi', '08h30 - 15h30', '18h00 - 21h30', 'Samedi', '08h30 - 21h30', 'Dimanche']",,
1127,Restaurant Le Bowl,9 bd Fier,74000,ANNECY,04 50 67 64 00,,,,,"Bowlings  / Discothèques  / Restaurants pour réceptions, pour séminaires  / Restaurants ","['Lundi', '14h30 - 20h00', 'Mardi', '14h30 - 20h00', 'Mercredi', '14h30 - 20h00', 'Jeudi', '14h30 - 20h00', 'Vendredi', '14h30 - 20h00', 'Samedi', '14h30 - 20h00', 'Dimanche', '14h30 - 20h00']",,
1128,Chez Nannon,Nyon Derrière,74110,MORZINE,04 50 79 21 15,,,,,animaux acceptés / restaurant repas de groupe,"['Lundi', '09h30 - 17h00', 'Mardi', '09h30 - 17h00', 'Mercredi', '09h30 - 17h00', 'Jeudi', '09h30 - 17h00\n ', 'Vendredi', '09h30 - 17h00', 'Samedi', '09h30 - 17h00', 'Dimanche', '09h30 - 17h00']",,
1129,La Cuisine Des Amis,9 r Pâquier,74000,ANNECY,04 50 10 10 80,http://www.lacuisinedesamisannecy.fr,cuisine française,4.0,,animaux acceptés / terrasse,,,
1130,Vertical Café & Shop,100 pl Aiguille du Midi,74400,CHAMONIX MONT BLANC,04 50 54 27 79,www.compagniedumontblanc.fr,,,,Panoramique  / Nord  / Accès internet  / Enfant  / Fait maison  / Montagne  / Péniche ,,,
1131,Le Bistro Christiania,Ctre Ville 77 rte Col des Aravis,74220,LA CLUSAZ,04 50 02 64 37,http://www.hotel-christiania.fr,cuisine française,4.0,,10-15 euros  / Cuisine française ,"['Lundi', '07h00 - 00h00', 'Mardi', '07h00 - 00h00', 'Mercredi', '07h00 - 00h00', 'Jeudi', '07h00 - 00h00', 'Vendredi', '07h00 - 00h00', 'Samedi', '07h00 - 00h00', 'Dimanche', '07h00 - 00h00']",,
1132,LE Boitet,1 lieu-dit Lanches D'en Haut,74170,SAINT GERVAIS LES BAINS,04 50 58 08 35,,,,,"animaux acceptés / terrasse / Zone fumeur / Restaurants  / Cafés, bars ","['Lundi', '08h30 - 17h30', 'Mardi', '08h30 - 17h30', 'Mercredi', '08h30 - 17h30', 'Jeudi', '08h30 - 17h30', 'Vendredi', '08h30 - 17h30', 'Samedi', '08h30 - 17h30', 'Dimanche', '08h30 - 17h30']",,
1133,Restaurant Chez Laperriere,lieu-dit Chef Lieu,74410,LA CHAPELLE SAINT MAURICE,04 50 32 00 13,http://www.lesbauges.com/chez-laperriere.html,,,,animaux acceptés / terrasse / parking / restaurant repas de groupe / accès handicapés,"['Lundi', ' 12h00 - 13h30', '19h00 - 20h30', 'Mardi', 'Mercredi', '12h00 - 13h30', '19h00 - 20h30', 'Jeudi', '12h00 - 13h30', '19h00 - 20h30', 'Vendredi', '12h00 - 13h30', '19h00 - 20h30', 'Samedi', '12h00 - 13h30', '19h00 - 20h30', 'Dimanche', '12h00 - 13h30', '19h00 - 20h30']",,
1134,Les Rhodos LES RHODODENDRONS,Col Des Aravis,74220,LA CLUSAZ,04 50 64 53 56,http://patnachalet.com,,,"La terrine de campagne maison / La trilogie d'os à moëlle / Dos de Sandre en croûte de noix / Joue de boeuf braisée sauce Mondeuse / La tarte aux noix, glace mascarpone / Le « maousse » financier myrtille, glace genépi",animaux acceptés / terrasse / parking / livraison à domicile / facilité bébé / restaurant repas de groupe / accès handicapés / wifi,,,
1135,IMMA,28 r Charles Feige,74120,MEGÈVE,04 50 21 22 44,http://www.lehiboublanc.fr,cuisine française,4.0,,animaux acceptés / terrasse / facilité bébé / service continu / brasserie,"['Lundi', '10h00 - 00h00', 'Mardi', 'Mercredi', 'Jeudi', '10h00 - 00h00', 'Vendredi', '10h00 - 00h00', 'Samedi', '10h00 - 00h00', 'Dimanche', '10h00 - 00h00']",,
1136,Din,20 Grande Rue,74160,SAINT JULIEN EN GENEVOIS,04 50 36 23 79,http://www.taj-mahal-restaurant.fr,Restaurant indien,1.0,,Spécialités pakistanaises / Terrasse / Spécialités indiennes / Plats à emporter / Repas de groupes / Parking / Restaurants  / Restaurants indiens ,"['Lundi', '12h00 - 14h00', '19h00 - 22h30', 'Mardi', '12h00 - 14h00', '19h00 - 22h30', 'Mercredi', '12h00 - 14h00', '19h00 - 22h30', 'Jeudi', '12h00 - 14h00', '19h00 - 22h30', 'Vendredi', '12h00 - 14h00', '19h00 - 22h30', 'Samedi', '12h00 - 14h00', '19h00 - 22h30', 'Dimanche', '12h00 - 14h00', '19h00 - 22h30']",,
1137,Chalet De La Pricaz,Montmin Col de la Forclaz,74210,TALLOIRES MONTMIN,04 50 60 72 61,http://www.chaletlapricaz.com,cuisine française,1.0,,animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', '10h00 - 21h30', 'Mardi', '10h00 - 21h30', 'Mercredi', '10h00 - 21h30', 'Jeudi', '10h00 - 21h30', 'Vendredi', '10h00 - 21h30', 'Samedi', '10h00 - 21h30', 'Dimanche', '10h00 - 21h30']",,
1138,Crêperie La Kevrenn,61 r Achille Benoit,74300,CLUSES,04 50 89 12 49,http://lakevrenn.e-monsite.com,,,,crêperie / animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', 'Mardi', '12h00 - 14h00', '19h00 - 21h30', 'Mercredi', '12h00 - 14h00', '19h00 - 21h30', 'Jeudi', '12h00 - 14h00', '19h00 - 21h30', 'Vendredi', '12h00 - 14h00', '19h00 - 21h30', 'Samedi', '12h00 - 14h00', '19h00 - 21h30', 'Dimanche']",,
1139,Restaurant L'Equipe,199 r Charles Feige,74120,MEGÈVE,04 50 93 01 83,http://www.casinosbarriere.com/fr/megeve.html,,,,Cuisine française ,,,
1140,Champlon Guillaume,1010 r Allobroges,74140,SAINT CERGUES,09 53 73 80 72,,,,,,,,
1141,Hôtel Restaurant Altitude 1647,plateau de Beauregard,74220,LA CLUSAZ,04 50 02 44 00,www.altitude1647.com,Cuisine française,1.0,,Panoramique  / Cuisine française  / Enfant  / Fait maison  / Restaurant savoyard  / Vue panoramique  / Restaurants  / Hôtels ,,,
1142,Chalet Hôtel Alté Névé,702 rte Plan,74110,MORZINE,04 50 79 01 96,http://www.alte-neve.com,,,,ascenseur / télévision / hôtel avec piscine / hammam / wifi / sauna / bar / jardin / animaux acceptés / salle de sport / parking / hôtel spa / accès handicapé / restaurant / jeux pour enfants / Hôtels  / Restaurants ,,,
1143,La Maison du Burger Mid'Night,23 r Doct Paccard,74400,CHAMONIX MONT BLANC,04 50 53 44 10,www.facebook.com,,,,plat à emporter / animaux acceptés / terrasse,"['Lundi', '10h30 - 02h00', 'Mardi', '10h30 - 02h00', 'Mercredi', '10h30 - 02h00', 'Jeudi', '10h30 - 02h00', 'Vendredi', '10h30 - 02h00', 'Samedi', '10h30 - 02h00', 'Dimanche', '10h30 - 02h00']",45.920691999999995,6.867049000000001
1144,Le Campagnard,1 Quinquies av Anna de Noailles,74500,EVIAN LES BAINS,04 50 74 90 40,,restaurant savoyard,3.0,,animaux acceptés / terrasse / facilité bébé / restaurant repas de groupe,"['Lundi', '12h00 - 15h00', 'Mardi', '12h00 - 15h00', 'Mercredi', '12h00 - 15h00', 'Jeudi', '12h00 - 15h00', 'Vendredi', '12h00 - 15h00', '19h00 - 22h00', 'Samedi', '12h00 - 15h00', '19h00 - 22h00', 'Dimanche', '12h00 - 15h00', '19h00 - 22h00']",,
1145,Beacon,42 r Vaugelas,74000,ANNECY,04 50 51 14 88,,,,,,,,
1146,Les Alpages sur les pistes,5474 rte Lindarets,74110,MONTRIOND,04 50 74 13 81,www.facebook.com,,,,Cuisine française ,,,
1147,Hôtel Restaurant Airelles Les,les Carroz D Araches 346 rte Moulins,74300,LES CARROZ,04 50 90 01 02,http://www.chalet-lesairelles.com,,,,télévision / jardin / animaux acceptés / facilités bébé / parking / wifi / restaurant / Hôtels  / Restaurants ,,,
1148,O GOUT DU JOUR,14 Bis r Commerce,74100,ANNEMASSE,04 50 06 74 22,,,,,,,,
1149,La Cocotte,5 pl 8 Mai 1945,74200,THONON LES BAINS,04 50 16 48 59,www.facebook.com,restaurant de poisson,5.0,,plat à emporter / terrasse / bistrot / gastronomique,,,
1150,FLAMY S CAFE JESSYL SARL,imm Le Cypierre 9 rd-pt Crusaz,74110,MORZINE,04 58 66 11 36,,,,,,,,
1151,Hôtel Restaurant du Faucigny,170 r César Vuarchex,74950,SCIONZIER,04 50 98 16 71,www.hotel-faucigny.com,,,Entrecôte grillée - Sauce au choix / Filet de Perches sauce Citron / SALADE DE BEIGNET DE REBLOCHON NOIX & PETALES DE JAMBON CRU FUME / Salade cesar - poulet marinés - jambon fumé - sauce au parmesan,"parking / restaurant repas de groupe / accès handicapés / wifi / climatisation / Restaurants  / Hôtels  / Résidences de tourisme, résidences hôtelières  / Organisation de séminaires, de congrès ","['Lundi', '12h00 - 13h30', '19h30 - 21h00', 'Mardi', '12h00 - 13h30', '19h30 - 21h00', 'Mercredi', '12h00 - 13h30', '19h30 - 21h00', 'Jeudi', '12h00 - 13h30', '19h30 - 21h00', 'Vendredi', '12h00 - 13h30', '19h30 - 21h00', 'Samedi', 'Dimanche']",,
1152,LEZZET GRILL,9 pass Halles,74960,CRAN GEVRIER,09 54 00 01 35,http://restaurant-lezzet-grill.business.site,,,,,"['Lundi', '10h00 - 12h00', 'Mardi', '10h00 - 12h00', 'Mercredi', '10h00 - 12h00', 'Jeudi', '10h00 - 12h00', 'Vendredi', '10h00 - 12h00', 'Samedi', '10h00 - 12h00', 'Dimanche', '10h00 - 12h00']",45.907154,6.1066199999999995
1153,RockyPop Hôtel,1476 av Alpages,74310,LES HOUCHES,04 85 30 00 00,http://www.rockypop-chamonix.com,,,,séminaire / Hôtels  / Restaurants ,,,
1154,Les Chalets de Prariand,939 rte Villaret,74120,MEGÈVE,04 50 21 11 14,www.vacancesbleues.com,,,,"Club enfants / demi-pension / Animaux acceptés / Jacuzzi / chambre single / Piscine d'été chauffée / pension complète / jeux pour enfants / Salle de sport / Chalet typique / chambre familiale / hôtel spa / bar / petit déjeuner / hôtel panoramique / terrain de pétanque / Facilités bébés / tennis / Hammam / Animations / Sauna / Restaurant panoramique / chambre double / cheminée / Hôtel / hôtel avec piscine / club enfant / Nursery / Hôtels  / Hôtels 3*  / Résidences de tourisme, résidences hôtelières  / Hôtels restaurants  / Restaurants ",,,
1155,Altitude Lodge,4700 rte Chavannes,74260,LES GETS,04 86 51 72 31,http://www.vip-chalets.com/chalets/altitude-lodge,,,,Restaurant d'altitude ,,,
1156,Domino's Pizza Annecy les Teppes,Ccial des Teppes 5 pl Rhododendrons,74000,ANNECY,04 50 10 45 45,www.dominos.fr,,,,Restaurants  / Pizzas à emporter  / Livraison de pizzas ,,,
1157,La Pizza Gourmande,549 r Fleurs,74300,CLUSES,04 50 18 73 01,http://long-horn-ranch.com,,,pizza / salade repas / tiramisu / creme brulée,terrasse / parking / facilité bébé / restaurant repas de groupe / wifi,"['Lundi', '11h30 - 13h30', '18h30 - 22h00', 'Mardi', '11h30 - 13h30', '18h30 - 22h00', 'Mercredi', 'Jeudi', '11h30 - 13h30', '18h30 - 22h00', 'Vendredi', '11h30 - 13h30', '18h30 - 22h00', 'Samedi', '11h30 - 13h30', '18h30 - 22h00', 'Dimanche', '18h30 - 22h00']",,
1158,Pittet SARL,rte Vignes,74160,SAINT JULIEN EN GENEVOIS,04 57 26 65 20,,,,,brasserie,,,
1159,Le Mermoz,60 r Aérodrome,74960,MEYTHET,04 50 22 83 80,,,,,,,,
1160,Restaurant Les Buissons,245 rte Var d'En Haut,74220,LA CLUSAZ,04 50 02 44 48,http://laclusazter.e-monsite.com,,,,plat à emporter / terrasse / parking / restaurant repas de groupe,"['Lundi', '11h00 - 13h00', '18h00 - 20h00', 'Mardi', '11h00 - 13h00', '18h00 - 20h00', 'Mercredi', '11h00 - 13h00', '18h00 - 20h00', 'Jeudi', '11h00 - 13h00', '18h00 - 20h00', 'Vendredi', '11h00 - 13h00', '18h00 - 20h00', 'Samedi', '11h00 - 13h00', '18h00 - 20h00', 'Dimanche', '11h00 - 13h00', '18h00 - 20h00']",,
1161,Buvette des Mottets,Pas Mottets Buvette Du Rocher Mottets 365 chem Cry,74400,CHAMONIX MONT BLANC,06 80 95 30 87,http://buvettemottets.wixsite.com/nature,,,,,,,
1162,Le Chapeau,L' Avencher rte Nationale 205,74400,CHAMONIX MONT BLANC,06 10 77 59 01,,,,,terrasse / restaurant repas de groupe,,,
1163,Hermine Blanche Hôtel,414 chem Mas Metout,74110,MORZINE,04 50 75 76 55,http://www.hermineblanche.com,,,,télévision / animaux acceptés / hôtel avec piscine / facilités bébé / parking / hôtel spa / wifi / accès handicapé / restaurant / sauna / Hôtels  / Restaurants ,,,
1164,Lasoret Cécile,103 rte Trabets,74310,LES HOUCHES,04 50 53 49 63,,,,,,,,
1165,Home Burgers,36 r Pistes,74260,LES GETS,04 50 83 39 59,www.facebook.com,,,,,"['Lundi', '08h30 - 18h00', 'Mardi', '08h30 - 18h00', 'Mercredi', '08h30 - 21h30', 'Jeudi', '08h30 - 21h30', 'Vendredi', '08h30 - 21h30', 'Samedi', '08h30 - 21h30', 'Dimanche', '08h30 - 18h00']",,
1166,Restaurant Les Frasses Jacquiers,les Frasses Jacquier,74450,LE GRAND BORNAND,06 80 82 32 32,www.facebook.com,restaurant français,5.0,,Familiale  / Française ,"['Lundi', '12h00 - 15h00', '19h00 - 22h00', 'Mardi', '12h00 - 15h00', '19h00 - 22h00', 'Mercredi', '12h00 - 15h00', '19h00 - 22h00', 'Jeudi', '12h00 - 15h00', '19h00 - 22h00', 'Vendredi', '12h00 - 15h00', '19h00 - 22h00', 'Samedi', '12h00 - 15h00', '19h00 - 22h00', 'Dimanche', '12h00 - 15h00', '19h00 - 22h00']",,
1167,L'Alpin,5 r Ste Claire,74000,ANNECY,04 50 45 30 79,http://www.restaurant-alpin.fr,cuisine française,5.0,,animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / climatisation / wifi,"['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche']",,
1168,Yavuz Emran,9 pl Crétet,74300,CLUSES,04 50 89 35 85,,restauration rapide,5.0,,kebab / plat à emporter / restaurant repas de groupe / restaurant halal / accès handicapés,,,
1169,La Ferme Sarl,La Ranche 4754 rte Lindarets,74110,MONTRIOND,04 50 74 09 60,http://restaurantlafermesarl.site-solocal.com,,,,animaux acceptés / terrasse / facilité bébé,,,
1170,L'antre D'eux Pizzeria,110 r Prés Faure,74800,LA ROCHE SUR FORON,04 57 43 50 06,http://www.lantredeux.fr,,,,pizzeria / plat à emporter / animaux acceptés / terrasse / restaurant repas de groupe,"['Lundi', '11h45 - 14h00', '18h30 - 21h30', 'Mardi', 'Mercredi', '11h45 - 14h00', '18h30 - 21h30', 'Jeudi', '11h45 - 14h00', '18h30 - 21h30', 'Vendredi', '11h45 - 14h00', '18h30 - 21h30', 'Samedi', '18h30 - 21h30', 'Dimanche', '18h30 - 21h30']",,
1171,Restaurant La Scierie,chem Croix,74220,LA CLUSAZ,04 50 63 34 68,http://www.la-scierie.com,cuisine française,4.0,,organisation de réception / plat à emporter / terrasse / livraison à domicile / parking / restaurant repas de groupe / restaurant bio,"['Lundi', '12h00 - 01h00', 'Mardi', '00h00 - 01h00', 'Mercredi', 'Jeudi', '12h00 - 00h00', 'Vendredi', '12h00 - 01h00', 'Samedi', '12h00 - 01h00', 'Dimanche', ' 12h00 - 01h00']",,
1172,Dana,Galerie Commerciale 5 av Pasteur,74100,ANNEMASSE,04 50 37 81 00,,,,,,,,
1173,SERAC : Les Restaurants et Bars d'Altitude,Gare Du Telepherique 65 che Glacière,74400,CHAMONIX MONT BLANC,04 50 53 61 09,www.restaurants-altitude.com,,,,"Restaurant de pâtes  / Vegan  / Nord  / Parking  / Restaurant d'altitude  / Burger  / Enfant  / Fait maison  / Frites  / Grill  / Menu végan  / Pierrade  / Produit local  / Restaurant savoyard  / Restaurant tex mex  / Restaurants  / Restaurants pour réceptions, pour séminaires ","['Lundi', '12h00 - 18h00', 'Mardi', '12h00 - 18h00', 'Mercredi', '12h00 - 18h00', 'Jeudi', '12h00 - 18h00', 'Vendredi', '12h00 - 18h00', 'Samedi', '12h00 - 18h00', 'Dimanche', '12h00 - 18h00']",,
1174,Lbg La Brasserie Gourmande Seynod,Annecy 4 chem Croix,74600,SEYNOD,04 50 52 99 98,www.facebook.com,,,,plat du jour / terrasse / repas d'affaire / facilité bébé / apéritif dînatoire / wifi / repas de groupe / brasserie / bar / repas d'entreprises / repas de fêtes / fait maison / animaux acceptés / bar à vin / repas d'anniversaire / anglais parlé / parking / restaurant repas de groupe / accès handicapés / climatisation,"['Lundi', '11h45 - 14h00', '18h45 - 21h30', 'Mardi', '11h45 - 14h00', '18h45 - 21h30', 'Mercredi', '11h45 - 14h00', '18h45 - 21h30', 'Jeudi', '11h45 - 14h00', '18h45 - 21h30', 'Vendredi', '11h45 - 14h00', '18h45 - 22h30', 'Samedi', '11h45 - 14h30', '18h45 - 22h30', 'Dimanche']",,
1175,1861 CHATEL HOSTEL,1423 rte Pré la Joux,74390,CHÂTEL,04 50 17 48 51,www.1861chatelhostel.com,,,,Accueil de groupe  / Parking  / Petit déjeuner  / Piscine  / Télévision  / Dîner  / Jardin  / Pension complète  / Salle de jeux  / Terrasse  / Auberges de jeunesse  / Restaurants ,,,
1176,Hermand,Verniaz,74200,MARGENCEL,04 50 26 63 58,,,,,,,,
1177,La Fine Bouche,80 pl Poilu,74400,CHAMONIX MONT BLANC,04 50 21 10 63,www.facebook.com,cuisine française,5.0,,Cuisine française ,"['Lundi', 'Mardi', ' 12h00 - 14h00', '19h00 - 21h00', 'Mercredi', '12h00 - 14h00', '19h00 - 21h00', 'Jeudi', '12h00 - 14h00', '19h00 - 21h00', 'Vendredi', '12h00 - 14h00', '19h00 - 21h00', 'Samedi', '12h00 - 14h00', '19h00 - 21h00', 'Dimanche', '12h00 - 14h00', '19h00 - 21h00']",,
1178,Les Essertets,665 rte Essertets,74120,PRAZ SUR ARLY,04 50 21 96 14,www.vacances-ulvf.com,,,,"Panoramique  / Bourgogne  / Franc-comtoise  / Nord  / Accès pour personnes à mobilité réduite  / Au pied des pistes  / Billard  / Demi-pension  / Garderie  / Parking  / Repas de famille  / Salle de réunion  / Soirée oenologique  / Soirée à thème  / Vue sur mer  / Panier repas  / Repas de réveillon  / Accès internet  / Brasserie  / Camion pizza  / Crêpe  / Enfant  / Fait maison  / Galette  / Grill  / Montagne  / Produit local  / Péniche  / Restaurant alsacien  / Restaurant savoyard  / Saint jacques  / Socca  / Table d'hôte  / Vue panoramique  / Restaurants  / Villages, clubs de vacances ",,,
1179,Resto Le Mont De Grange,Les Alpes Rted 22 chemin forestier Lieu,74360,ABONDANCE,04 50 70 16 32,www.facebook.com,,,,,,,
1180,Le Berenice,6 av Pasteur,74100,ANNEMASSE,04 50 84 26 06,http://www.berenice.net,,,Os a la moelle et toast / Poireaux a la vinaigrette / Filets de Dorades grillés a l?huile d?olive / Magret de canard sauce roquefort et purée maison / Charlotte de saison / Mousse au chocolat,21-30 euros  / Cuisine française ,"['Lundi', '11h00 - 14h00', '18h30 - 22h00', 'Mardi', '11h00 - 14h00', '18h30 - 22h00', 'Mercredi', '11h00 - 14h00', '18h30 - 22h00', 'Jeudi', '11h00 - 14h00', '18h30 - 22h00', 'Vendredi', '11h00 - 14h00', '18h30 - 22h00', 'Samedi', '11h00 - 14h00', '18h30 - 22h00', 'Dimanche']",,
1181,Les Sapins,47 rte Megève,74120,PRAZ SUR ARLY,04 50 21 90 07,www.facebook.com/pages/Restaurant-Les-Sapins/204268119655872,Restaurant savoyard,5.0,,Animaux acceptés / Parking / Restaurant repas de groupe / Wifi / Facilité bébé / Terrasse,"['Lundi', 'Mardi', '08h00 - 21h00', 'Mercredi', '08h00 - 21h00', 'Jeudi', '08h00 - 21h00', 'Vendredi', '08h00 - 21h00', 'Samedi', '08h00 - 21h00', 'Dimanche', '08h00 - 21h00']",,
1182,La Tour de Pizz',103 rte Trabets,74310,LES HOUCHES,06 58 53 78 18,http://latourdepizz74310.eatbu.com,,,,pizzeria,,,
1183,Gourmet De Chine,9 r Montréal,74100,VILLE LA GRAND,04 50 92 98 99,www.facebook.com/pages/Gourmet-dasie/360349187425652,,,,Parking / Facilité bébé / Plat à emporter,"['Lundi', '11h30 - 14h30', '19h00 - 22h30', 'Mardi', '11h30 - 14h30', '19h00 - 22h30', 'Mercredi', '11h30 - 14h30', '19h00 - 22h30\n ', 'Jeudi', '11h30 - 14h30', '19h00 - 22h30', 'Vendredi', '11h30 - 14h30', '19h00 - 22h30', 'Samedi', '11h30 - 14h30', '19h00 - 22h30', 'Dimanche', '11h30 - 14h30', '19h00 - 22h30']",,
1184,Le Doxaty,4 r Faucille,74100,ANNEMASSE,04 50 84 12 32,www.facebook.com/ledoxaty,,,,,,,
1185,The Little Italy,16 r Ste Claire,74000,ANNECY,04 50 52 92 78,www.facebook.com,,,,pizzeria / animaux acceptés / terrasse / accès handicapés / wifi,"['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', 'Mercredi', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', ' 12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00']",,
1186,Les Mouilles SARL,Lieu Dit La Mouille 2585 rte Ys,74110,MORZINE,06 09 95 81 19,http://www.morzine-avoriaz.com/restaurant-les-mouilles.html,,,,Cuisine française ,"['Lundi', '08h30 - 17h30', 'Mardi', '08h30 - 17h30', 'Mercredi', '08h30 - 17h30', 'Jeudi', '08h30 - 17h30', 'Vendredi', '08h30 - 17h30', 'Samedi', '08h30 - 17h30', 'Dimanche', '08h30 - 17h30']",,
1187,Café Du Palais,11 bd Gén Dessaix,74200,THONON LES BAINS,04 50 71 32 94,http://www.hotelcafedupalais.com,,,,2 étoiles  / Hôtels  / Restaurants ,"['Lundi', '08h00 - 12h30', '13h30 - 18h30', 'Mardi', '08h00 - 12h30', '13h30 - 18h30', 'Mercredi', '08h00 - 12h30', '13h30 - 18h30', 'Jeudi', '08h00 - 12h30', '13h30 - 18h30', 'Vendredi', '08h00 - 12h30', '13h30 - 18h30', 'Samedi', '08h00 - 12h30', '13h30 - 18h30', 'Dimanche']",,
1188,L' Alpin,29 résid Granges,74220,LA CLUSAZ,04 50 02 59 38,http://www.restaurant-lalpin-la-clusaz.fr,restaurant savoyard,4.0,,animaux acceptés / terrasse / parking / facilité bébé / restaurant repas de groupe / accès handicapés,"['Lundi', '10h00 - 23h00', 'Mardi', '10h00 - 23h00', 'Mercredi', ' 10h00 - 23h00', 'Jeudi', '10h00 - 23h00', 'Vendredi', '10h00 - 23h00', 'Samedi', '10h00 - 23h00', 'Dimanche', '10h00 - 23h00']",,
1189,Bistro M,455 rte Linga,74390,CHÂTEL,04 50 73 20 83,http://www.bistrom.fr,,,,,,,
1190,La Colombière Des Neiges,Gettier Sud Chinaillon 1808 rte Outalays,74450,LE GRAND BORNAND,09 67 45 62 44,www.facebook.com/lacolombieredesneiges,,,,animaux acceptés / terrasse / facilité bébé / restaurant repas de groupe,"['Lundi', '09h00 - 17h00', 'Mardi', '09h00 - 17h00', 'Mercredi', '09h00 - 17h00', 'Jeudi', '09h00 - 17h00', 'Vendredi', '09h00 - 17h00', 'Samedi', '09h00 - 17h00', 'Dimanche', '09h00 - 17h00']",,
