;Nom;Adresse;Code_Postal;Ville;Telephone;Site_Internet;Style_Culinaire;Note;Suggestion;Prestation;Horaires;Longitude;Latitude
105;Diwan Albacha;11 av Tourre Antibes Plaza;06600;ANTIBES;04 93 67 92 48;www.restaurant-diwan-albacha.fr;Restaurant libanais;5.0;DELICE D'AVOCAT / SALADE DIWAN / Assiette mezze : assortiments 5 entrées froides, 5 entrées chaudes, brochette poulet ,brochette kafta et riz / Assortiments de brochettes: assortiments de 5 entrées froides, kafta, chiche taouk, chawarma poulet, chawarma veau et riz / Baklawa / Glace faite maison;Restaurant Libanais / Restaurants libanais  / Restaurants ;;;
106;Santa Lucia;Port Marina Comodore 1001 av Batterie;06270;VILLENEUVE LOUBET;04 93 73 10 10;www.lesantalucia.com;Cuisine du Monde;5.0;Antipasti : légume frais, salade de fruit de mer / Farcis niçois sur lit de mesclun / Escalope Santa Lucia / Mini-côte (500 gr) / Crème caramel maison / Salade aux fruits frais maison;Pizzas cuites au feu de bois / Livraison / Espace de jeux pour enfants / Ouvert 7j/7 / Accès aux personnes à mobilité réduite / Soirées à thème / Restaurants  / Pizzas à emporter  / Restaurants avec terrasse  / Restaurants grill  / Restaurants italiens  / Restaurants de poissons, fruits de mer  / Pizzerias  / Location de salles  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 14h00', '19h00 - 23h00', 'Mardi', '12h00 - 14h00', '19h00 - 23h00', 'Mercredi', '12h00 - 14h00', '19h00 - 23h00', 'Jeudi', '12h00 - 14h00', '19h00 - 23h00', 'Vendredi', '12h00 - 14h00', '19h00 - 23h00', 'Samedi', '12h00 - 14h00', '19h00 - 23h00', 'Dimanche', '12h00 - 14h00', '19h00 - 23h00'];43.636308;7.137631
107;La Table du Mas de Vence;539 av Emile Hugues;06140;VENCE;04 93 58 06 16;masdevence.azurline.com;Restaurant méditerranéen;5.0;Raviolis Bergére à la Sauge / Salade d'Accras de Morue / Daube de Joue de Bœuf avec endive meunières et pommes purée / Filet de rouget grillées avec fagotin d'haricots verts / Paris-Brest / Tarte des sœurs Tatin;salle de réunion, / ascenseur / pension complète / télévision par satellite, / organisation de séminaire, / soirée étape VRP / hôtel de charme / chambre avec terrasse, familiale / ascenseur, / garage fermé, / accès aux personnes à mobilité réduite, / table d'hôte / repas d'entreprises / bar, / chambre avec terrasse / pension complète, de famille / salle de réunion / forfait pension, / repas d'affaire / demi-pension, / parking, / climatisation / garage / accès handicapé / climatisation, / chambre familiale / soirée étape V.R.P. / hôtel avec piscine, de charme, / parking / bar / demi-pension / pension de famille / hôtel avec piscine / accueil de groupe / organisation de séminaire / accueil 24h/24, bébé, de groupe / soirée étape / piscine, / wifi / wi-fi gratuit, / Restaurants  / Hôtels  / Location de salles ;;;
108;Le Kashmir;11 r Fontaine;06560;VALBONNE;04 93 75 16 15;http://www.lekashmirvalbonne.fr/;;;;terrasse / piscine / plateau repas / restaurant bio / wifi / bar / bar à salade / livraison de repas / plat à emporter / jardin / livraison à domicile / saladerie / livraison de pizza / accès handicapés / climatisation;['Lundi', '12h00 - 15h00', '18h00 - 23h00', 'Mardi', '12h00 - 15h00', '18h00 - 23h00', 'Mercredi', '12h00 - 15h00', '18h00 - 23h00', 'Jeudi', '12h00 - 15h00', '18h00 - 23h00', 'Vendredi', '12h00 - 15h00', '18h00 - 23h00', 'Samedi', '12h00 - 15h00', '18h00 - 23h00', 'Dimanche', '12h00 - 15h00', '18h00 - 23h00'];;
109;Füsø Nice;2 r Paganini;06000;NICE;09 81 93 25 05;www.fusobowl.com;;;POKE : ONAKU (Base : Riz vinaigré, Avocat, Edamame, Grenade, tomates cerise) Radis, Muesli Mangue Au choix : Saumon, Thon, Poulet, Tofu / FUSION SIGNATURE : ASAMA (Base : Riz vinaigré, Avocat) Salade Wakame, Edamame, Oignons frits, Cream cheese, schichimi Au choix : Saumon Tataki, Thon tataki, Poulet teryaki, Tofu Teryaki;fast food diététique / plat à emporter / restaurant végétalien / livraison de plat / restaurant bio / Restaurants  / Restaurants japonais  / Restauration à domicile ;;;
110;Restaurant Le Boucanier;port Mandelieu;06210;MANDELIEU LA NAPOULE;04 93 49 80 51;www.boucanier.fr;;;Tartare de Dorade Royale au Sudachi / Marbré de foie gras de canard maison aux figues et pain d'épices / Tartare de Bœuf Charolais coupé au couteau / Côte de Cochon montagnard Pyrénéen en croûte de chorizo / Pavé de cabillaud au magret fumé, poêlée de Shitaki, purée de pois cassé / Tataki de thon mi-cuit au sésame, espuma de wasabi, salade thaï;Réception / Séminaire / Accueil de groupe / Menu enfant / repas d'entreprises / Facilités bébés / Accès aux personnes à mobilité réduite / Salon de thé / terrasse / organisation d'événement / Restaurant / Bar / Langues parlées : anglais / Formule déjeuner / repas d'affaire / Animaux acceptés;['Lundi', '08h30 - 22h30', 'Mardi', '08h30 - 22h30', 'Mercredi', '08h30 - 22h30', 'Jeudi', '08h30 - 22h30', 'Vendredi', '08h30 - 22h30', 'Samedi', '08h30 - 22h30', 'Dimanche', '08h30 - 22h30'];;
111;La Villa Archange, Bruno Oger;r Ouest;06110;LE CANNET;04 92 18 18 28;www.bruno-oger.com;cuisine française;5.0;Asperges Vertes Potagères, Velouté à l'Amande / Huîtres Gillardeau N°2, Concombre Menthe et Caviar Petrossian / Agneau des Alpilles Simplement Rôti à l'Oignon des Cévennes / Bar de Ligne, Acquarello Citron-Citronnelle;terrasse / parking / bistrot / restaurant repas de groupe / climatisation / Restaurants  / Restaurants gastronomiques ;['Lundi', 'Mardi', '12h00 - 14h00', '19h30 - 22h15', 'Mercredi', '12h00 - 14h00', '19h30 - 22h15', 'Jeudi', '12h00 - 14h00', '19h30 - 22h15', 'Vendredi', '12h00 - 14h00', '19h30 - 22h15', 'Samedi', '12h00 - 14h00', '19h30 - 22h15', 'Dimanche'];;
112;KFC Nice Lingostière;604 rte Grenoble;06200;NICE;06 27 78 04 19;www.facebook.com;;;;Burger / Hamburger / Poulet grillé / Vegan / Sur place / Salade / Bornes de commande / Wrap / Chèques Vacances / WIFI / A emporter / Drive / Poulet;['Lundi', '11h00 - 23h00', 'Mardi', '11h00 - 23h00', 'Mercredi', '11h00 - 23h00', 'Jeudi', '11h00 - 23h00', 'Vendredi', '11h00 - 23h30', 'Samedi', '11h00 - 23h30', 'Dimanche', '11h00 - 23h00'];43.72678;7.18724
113;La Onda;3 r Place Vieille;06140;VENCE;04 93 32 90 97;www.la-onda.fr;Restaurant espagnol;5.0;;Bar à tapas / Restaurant / Plats à emporter / Repas de groupes / Animaux acceptés / Wi-fi / Terrasse / Restaurants avec terrasse  / Restaurants  / Bars à tapas  / Restaurants espagnols  / Restaurants gastronomiques ;['Lundi', 'Mardi', '11h00 - 23h00', 'Mercredi', '11h00 - 23h00', 'Jeudi', '11h00 - 23h00', 'Vendredi', '11h00 - 23h00', 'Samedi', '11h00 - 23h00', 'Dimanche'];;
114;Astoux et Brun le Restaurant;41 43 r Felix Faure;06400;CANNES;04 93 39 06 22;https://www.chezastoux.com;;;;Spécialités de poissons / terrasse / Sur réservation / Animaux acceptés / repas de groupe / moules à emporter / Parking / Climatisation / Terrasses couvertes / Facilité bébés / Restaurants  / Restaurants pour réceptions, pour séminaires  / Crustacés, coquillages (gros) ;['Lundi', '11h00 - 23h00', 'Mardi', '11h00 - 23h00', 'Mercredi', '11h00 - 23h00', 'Jeudi', '11h00 - 23h00', 'Vendredi', '11h00 - 23h00\n ', 'Samedi', '11h00 - 23h00', 'Dimanche', '11h00 - 23h00'];;
115;McDonald's Antibes Ouest;32 av Cannes;06160;ANTIBES JUAN LES PINS;04 93 61 55 88;www.restaurants.mcdonalds.fr;fast food;5.0;;Burger / Commande en ligne / Wifi / Hamburger / Les Menus / L'offre Happy Meal / L'Happy anniversaire / Fast Food / Facilités bébés / Les Boissons / Les Sandwichs / Climatisation / Les Desserts / Les Salades / Vente à emporter / Accès handicapés / McDrive / L'offre McCafé / burger / Restauration rapide  / Restaurants ;['Lundi', '09h00 - 23h00', 'Mardi', '09h00 - 23h00', 'Mercredi', '09h00 - 23h00', 'Jeudi', '09h00 - 23h00', 'Vendredi', '09h00 - 23h00', 'Samedi', '09h00 - 23h00', 'Dimanche', '09h00 - 23h00'];43.574005;7.090297
116;Casa Nissa;55 r Gioffredo;06000;NICE;04 93 80 30 19;http://www.casa-nissa.com;;;Calamars sautés en persillade / Chorizo frais au cidre naturel des Asturies / Assiette de tapas / Gigolette de souris d'agneau à l'ail en chemise / Baba sorrento au rhum et aux griottes / Crème brûlée;accès internet / repas d'anniversaire / anglais parlé / restaurant de pâtes / enterrement vie de célibataire / animation artistique / service continu / wifi / repas de groupe / zone fumeur / Restaurants italiens  / Restaurants  / Cafés, bars  / Bars à thèmes ;['Lundi', '07h30 - 19h30', 'Mardi', '07h30 - 00h00', 'Mercredi', '07h30 - 00h30', 'Jeudi', '07h30 - 00h30', 'Vendredi', '07h30 - 00h30', 'Samedi', '08h00 - 00h30', 'Dimanche', '00h00 - 00h30'];;
117;La Gaudinade;7 r Eglise;06250;MOUGINS;04 92 98 07 83;www.lagaudinade.com;;;Foie Gras mi- cuit, Chutney Pomme/Poivron, Brioche artisanale / Noix de StJacques Lardées de poitrine fumée, fondue de poireaux a la truffe / Filet de St pierre, à la crème d'estragon, petit fenouil et purée d'artichaut / Poulpe à la Braise, Pequillos Farcis et pomme de terre / Coulant au Chocolat noir Coeur Caramel beurre salé Glace vanille / Pavlova a la Rhubarbe et crème de Verveine;cuisine française traditionnelle / réservation en ligne / terrasse couverte et chauffée / Restaurants avec terrasse  / Restaurants  / Restaurants pour réceptions, pour séminaires ;['Lundi', 'Mardi', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', ' 19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00'];43.600467;6.995265
118;PLAGE LES PIRATES SARL;Juan les Pins 23 jardin Pinède;06160;ANTIBES JUAN LES PINS;04 93 61 00 41;http://plagelespirates.site-solocal.com;;;Carpaccio de loup mariné au Gingembre chutney de mangues citron vert et sauce chili1 / Eventail de melon et jambon de Parme / Filet de St Pierre rôti sur peau artichauts barigoules / Risotto Carnarolli de Noix de Saint-Jacques à la crème de truffes blanches / Mille feuille à la crème légère, vanille et grand Marnier / Tarte au citron meringuée;cuisine française / cuisine bio / fait maison / organisation de mariage / brunch / Restaurants pour réceptions, pour séminaires  / Restaurants ;['Lundi', '12h30 - 14h30', '19h30 - 23h30', 'Mardi', '12h30 - 14h30', '19h30 - 23h30', 'Mercredi', '12h30 - 14h30', '19h30 - 23h30', 'Jeudi', '12h30 - 14h30', '19h30 - 23h30', 'Vendredi', '12h30 - 14h30', '19h30 - 23h30', 'Samedi', '12h30 - 14h30', '19h30 - 23h30', 'Dimanche', '12h30 - 14h30', '19h30 - 23h30\n '];;
119;Delhi Belhi;22 r Barillerie;06300;NICE;04 93 92 51 87;www.delhibelhi.com;Restaurant indien;5.0;;Restaurant indien / Plats à emporter / Terrasse / Restaurants  / Restaurants indiens ;['Lundi', '19h00 - 23h30', 'Mardi', '19h00 - 23h30', 'Mercredi', '19h00 - 23h30', 'Jeudi', '19h00 - 23h30', 'Vendredi', '19h00 - 23h30', 'Samedi', '19h00 - 23h30', 'Dimanche', '19h00 - 23h30'];43.695815;7.276393
120;Restaurant Warm'Up;5 esplanade Kennedy;06000;NICE;04 93 55 33 11;www.facebook.com/pages/Warm-Up-Restaurant/238438443308159;;;;Ouvert 7j/7 / bowling / climatisation / restaurant pour réception / karaoké / Parking / repas d'anniversaire / repas de groupe / Terrasse / Pub / soirée à thème / Restaurants  / Pubs, bars à bière ;['Lundi', '12h00 - 22h00', 'Mardi', '12h00 - 22h00', 'Mercredi', '12h00 - 22h00', 'Jeudi', '12h00 - 22h00', 'Vendredi', '12h00 - 22h00', 'Samedi', '12h00 - 22h00', 'Dimanche', '12h00 - 22h00'];;
121;KFC Nice Jean Médecin;64 av Jean Médecin;06000;NICE;04 93 01 20 39;www.facebook.com;Restauration rapide;1.0;;Burger / Hamburger / Poulet grillé / Vegan / Uber Eats & Just Eat / Sur place / Salade / Bornes de commande / Wrap / Uber Eats / Chèques Vacances / A emporter / Poulet;['Lundi', '10h00 - 00h00', 'Mardi', '10h00 - 00h00', 'Mercredi', '10h00 - 00h00', 'Jeudi', '10h00 - 00h00', 'Vendredi', '10h00 - 00h00', 'Samedi', '10h00 - 00h00', 'Dimanche', '10h00 - 00h00'];43.70516;7.265246
122;McDonald's Nice Promenade;1 prom Anglais;06000;NICE;04 93 87 24 40;www.restaurants.mcdonalds.fr;fast food;1.0;;Wifi / Commande en ligne / Burger / Vente à emporter / L'Happy anniversaire / Les Desserts / Climatisation / L'offre Happy Meal / Facilités bébés / McDrive / Les Boissons / Fast Food / Accès handicapés / Les Sandwichs / L'offre McCafé / Les Salades / Hamburger / Les Menus / Restaurants  / Restauration rapide ;;;
123;Le Moulin De La Galette;Ctre Carrefour Tnl 15 bd Gén Louis Delfino;06300;NICE;04 92 04 17 14;;;;;;;;
124;LSVS;résid Le Corot Ens 2 av Nice;06800;CAGNES SUR MER;04 92 02 80 16;;;;;;;;
125;A la coulée douce;28 bd Jean Jaurès;06300;NICE;07 82 61 31 04;;;;;;['Lundi', '08h30 - 18h30', 'Mardi', '08h30 - 18h30', 'Mercredi', '08h30 - 18h30', 'Jeudi', '08h30 - 18h30', 'Vendredi', '08h30 - 18h30', 'Samedi', 'Dimanche', '08h30 - 18h30'];;
126;Marcus Et Moi;77 av Alfred Borriglione;06000;NICE;04 93 98 98 93;http://www.marcusetmoi.com/fr;;;;Livraison de pizzas  / Restaurants ;['Lundi', '11h30 - 13h30', '19h00 - 22h00', 'Mardi', '11h30 - 13h30', '19h00 - 22h00', 'Mercredi', '11h30 - 13h30', '19h00 - 22h00', 'Jeudi', '11h30 - 13h30', '19h00 - 22h00', 'Vendredi', '11h30 - 13h30', '19h00 - 22h00', 'Samedi', '19h00 - 22h00', 'Dimanche', '19h00 - 22h00'];;
127;TWO BROTHERS;3 prom Anglais;06000;NICE;04 93 16 20 22;www.facebook.com;cuisine française;4.0;Cuisses de grenouille / Salade niçoise avec thon frais / Bouillabaisse / Coq au vin / Crème brûlée / Crêpe suzette;Italienne  / 31-45 euros  / Cuisine française ;;;
128;L'espace Trinquette Restaurant;PT De La Darse 30 av Gén de Gaulle;06230;VILLEFRANCHE SUR MER;04 93 16 92 48;http://lespacetrinquette.site-solocal.com;cuisine française;5.0;Paté aux noisettes / Salade de poulpe / Loup grillé / Moules marinières / Baba au ruhm / Coupe glace de fraise;animaux acceptés / terrasse / parking / wi-fi / bistrot / maître restaurateur / facilité bébé / Accès aux personnes à mobilité réduite / accès handicapés / dîner spectacle / repas de groupe / brasserie;;;
129;Naseeb;29 r Jean Jaurès;06150;CANNES;04 97 06 50 56;http://zohaib3.free.fr/MAHARAJAH;;;;restaurant sans gluten / restaurant végétarien / animaux acceptés / restaurant végétalien / gastronomique / facilité bébé / accès handicapés;;;
130;Bambinos;141 rte Nice;06600;ANTIBES JUAN LES PINS;04 97 21 06 24;http://www.littlerockdiner.com;;;;Restaurants américains  / Restaurants ;['Lundi', '07h00 - 22h30', 'Mardi', '07h00 - 22h30', 'Mercredi', '07h00 - 22h30', 'Jeudi', ' 07h00 - 22h30', 'Vendredi', '07h00 - 22h30', 'Samedi', '07h00 - 22h30', 'Dimanche', '09h00 - 22h30'];;
131;Arte E Cucina;7 av Baquis;06000;NICE;06 66 56 69 64;www.facebook.com;;;;Italienne ;;;
132;La Chaumière;384 bd Observatoire;06000;NICE;04 93 01 77 68;http://la-chaumiere-nice.com;;;;;['Lundi', 'Mardi', '20h00 - 00h00', 'Mercredi', 'Jeudi', '20h00 - 00h00', 'Vendredi', '20h00 - 00h00', 'Samedi', 'Dimanche'];;
133;Le Royal Bay;605 av Gén de Gaulle;06210;MANDELIEU LA NAPOULE;04 92 97 70 20;http://pullman-mandelieu.com/royal-bay;;;Assiette d'antipasti à partager / Salade caesar de volaille / Dos de cabillaud / Filet de boeuf, accompagnement du jour / Café gourmand / Secret citron aux framboises;31-45 euros ;;;
134;DOLLIES SARL;8 pl Cornut Gentille;06150;CANNES;04 93 39 94 48;;;;;fast Food;['Lundi', '09h00 - 12h00', '14h00 - 18h00', 'Mardi', '09h00 - 12h00', '14h00 - 18h00', 'Mercredi', '09h00 - 12h00', '14h00 - 18h00\n ', 'Jeudi', '09h00 - 12h00', '14h00 - 18h00', 'Vendredi', '09h00 - 12h00', '14h00 - 18h00', 'Samedi', '09h00 - 12h00', '14h00 - 18h00', 'Dimanche'];;
135;Ben Burger;Ccal Polyg Riviera 119 av Alpes;06800;CAGNES SUR MER;04 93 20 29 18;http://benburger.eatbu.com;;;;burger / Restauration rapide  / Restaurants ;['Lundi', '09h00 - 22h00', 'Mardi', '09h00 - 22h00', 'Mercredi', '09h00 - 22h00', 'Jeudi', '09h00 - 22h00', 'Vendredi', '09h00 - 22h00', 'Samedi', '09h00 - 22h00', 'Dimanche', '09h00 - 22h00'];;
136;Arcade 2000;allées Liberté;06400;CANNES;04 93 39 57 72;;;;;;['Lundi', '08h30 - 16h00', 'Mardi', '08h30 - 16h00', 'Mercredi', '08h30 - 16h00', 'Jeudi', '08h30 - 16h00', 'Vendredi', '08h30 - 16h00', 'Samedi', '08h30 - 16h00', 'Dimanche', '08h30 - 16h00'];;
137;Dream Golf;95 av Roumanille;06410;BIOT;09 62 51 00 58;http://www.leprovencalgolf.com/fr;;;;organisation de réception / terrasse / parking / repas d'affaire / restaurant repas de groupe;;;
138;LA CANTINE DE MATTHIEU M & S CANTINE;38 bd Madeleine;06000;NICE;09 81 61 97 11;www.facebook.com;;;;organisation de réception / animaux acceptés / terrasse / repas d'affaire / restaurant repas de groupe / accès handicapés / climatisation / wifi;['Lundi', '07h00 - 17h00', 'Mardi', '07h00 - 17h00', 'Mercredi', '07h00 - 17h00', 'Jeudi', '07h00 - 17h00', '19h00 - 22h00', 'Vendredi', '07h00 - 17h00', '19h00 - 22h00', 'Samedi', '19h00 - 22h00', 'Dimanche'];;
139;Casa Méla;Les Muriers 182 av Jean Mermoz;06210;MANDELIEU LA NAPOULE;06 15 02 38 70;www.facebook.com;;;;;;;
140;Palm Beach;pl Franklin Roosevelt;06400;CANNES;04 28 70 18 01;www.tamarisplage.com;;;BURRATINA & JALAPENOS SALSA / SALADE DE CRABE & AVOCAT ASSAISONNÉE À L'HUILE CITRONNÉE / GYOZA AUX CREVETTES & CRABE, CONSOMMÉ DE TOMATE ÉPICÉ / GYOZA DE BOeUF ET FOIE GRAS, PONZU A LA TRUFFE;Organisation de réception / Repas d'affaire / Parking / Wifi / Zone Fumeur / Voiturier / Dîner spectacle / Restaurant repas de groupes / Accès handicapés / Terrasse / Plages privées  / Restaurants  / Discothèques  / Cabarets ;;;
141;O'Point'u;8 quai Docks;06000;NICE;09 86 52 22 41;http://opointu.eatbu.com/#times;;;Loup ou Dorade servi avec des légumes et riz / Pavé de saumon, légumes croquants sauce Teriyaki / Crème brûlée / Fondant au chocolat;21-30 euros ;['Lundi', 'Mardi', '12h00 - 14h30', 'Mercredi', '12h00 - 14h30', 'Jeudi', '12h00 - 14h30', 'Vendredi', '12h00 - 14h30', 'Samedi', '12h00 - 14h30', 'Dimanche'];;
142;LE MAJESTIC;17 av Notre Dame;06000;NICE;04 93 62 60 20;www.lucienbarriere.com;brasserie;3.0;CHEESE-MISU / MAJESTI C / GATEAU GRAND MERE / PUR CHOCOLAT / Bagel, concombre, saumon Fumé / Carpaccio de loup, tofu, graine de sesame / POULET ROTI / POMMES GRENAILLES / TARTARE BOEUF / FRITES;Animaux acceptés / Climatisation / Brasserie / Parking / Restaurant repas de groupe / Accès handicapés / Terrasse;;;
143;Colin Coquillages;90 corniche André de Joly;06300;NICE;04 93 01 96 10;http://goo.gl/maps/Kg3iC;;;;;;;
144;Chez Paul;4620 av Gén de Gaulle;06710;TOUËT SUR VAR;04 93 05 71 03;;;;;Traiteurs  / Restaurants ;['Lundi', '12h00 - 14h00', 'Mardi', '12h00 - 14h00', 'Mercredi', '12h00 - 14h00', 'Jeudi', '12h00 - 14h00', '19h00 - 21h00', 'Vendredi', '12h00 - 14h00', '19h00 - 21h00', 'Samedi', '12h00 - 14h00', '19h00 - 21h00', 'Dimanche', '12h00 - 14h00'];;
145;Le Comptoir;Villa Magenta 0 11 av 3 Septembre;06320;CAP D'AIL;04 93 35 27 54;;;;;Livraison à domicile  / Alimentation, supérettes  / Restaurants ;['Lundi', '09h30 - 14h00', '18h00 - 22h00', 'Mardi', '09h30 - 14h00', '18h00 - 22h00', 'Mercredi', '09h30 - 14h00', '18h00 - 22h00', 'Jeudi', '09h30 - 14h00', '18h00 - 22h00', 'Vendredi', '09h30 - 14h00', '18h00 - 22h00', 'Samedi', '18h00 - 22h00', 'Dimanche'];;
